"Bolagsnamn";"Info";"Börsvärde";"Aktiekurs";"Kursutveck.";"Kursutveck.";"Kursutveck.";"Kurs / MA";"Kurs / MA"
"";"Lista";"Senaste";"Senaste";"Utveck.  3m";"Utveck.  6m";"Utveck.  1 år";"MA 50d";"MA 200d"
"Coor Service";"Mid Cap";5902,01904296875;61,5999984741211;-0,144444465637207;-0,0609756088256836;-0,246943817138672;-0,0205431580543518;-0,0422439575195313
"Hoist Finance";"Mid Cap";3761,44189453125;42,1199989318848;0,178511390686035;0,380078582763672;-0,0775295877456665;0,179382553100586;0,317136993408203
"Nobina";"Mid Cap";5915,43408203125;66,9499969482422;0,127104301452637;0,280114688873291;0;-0,0108883380889893;0,147732620239258
"Tobii";"Mid Cap";6251,85009765625;63,1500015258789;0,104986877441406;0,193761806488037;0,550073623657227;0,0437843799591064;0,287385711669922
"Troax Group";"Mid Cap";14880;248;0,458823547363281;0,508515853881836;1,02614379882813;0,180244216918945;0,443593635559082
"Cantargia";"Mid Cap";5280,1181640625;52,7000007629395;-0,241726608276367;0,845884475708008;1,51551300048828;-0,118080196380615;0,213645343780518
"Corline Biomedical";"First North";240,105606079102;14,3999996185303;-0,0463576650619507;-0,11926609992981;-0,0709677648544312;0,00411403179168701;-0,158853950500488
"Evolution Gaming";"Large Cap";199009;1082;0,490768814086914;0,657475509643555;2,08262115478516;0,200514793395996;0,542650947570801
"Gaming Corps";"First North";102,713096618652;2,95000004768372;-0,078125;-0,269801959991455;-0,407035140991211;-0,16190803527832;-0,315430107116699
"Heimstaden Pref";"First North";341;341;-0,050139274597168;-0,0783783769607544;-0,0606060600280762;-0,0110782384872437;-0,0440146350860596
"Hövding";"First North";461,529907226563;18,9400005340576;-0,108705854415894;-0,165638771057129;-0,123148136138916;-0,0416919612884521;-0,134072418212891
"Inission";"First North";602,484985351563;115;0,17107946395874;0,121951217651367;0,35294116973877;-0,00336259603500366;0,125420808792114
"Kontigo Care";"First North";141,662094116211;6,1399998664856;0,50122241973877;0,646112518310547;0,795321578979492;0,123965740203857;0,43352424621582
"Magnolia";"Small Cap";2299,57788085938;60,7999992370605;0,0235689854621887;0,1692307472229;0,461538505554199;0,0199288129806519;0,112066268920898
"Nilörngruppen";"Small Cap";616,848205566406;54,0999984741211;0,306763191223145;0,414379043579102;0,28199047088623;0,15571117401123;0,451452865600586
"Pegroco Pref";"First North";0,0768000036478043;76,8000030517578;0,113043518066406;0,627118682861328;0,1925465965271;0,00135600566864014;0,521108512878418
"Studentbostäder";"First North";19,1949691772461;0,409999996423721;-0,457671966552734;0,57692310333252;-0,0660592555999756;-0,161622772216797;-0,00212961435317993
"SavoSolar";"First North";87,6138687133789;1,39199995994568;-0,105398483276367;-0,330769233703613;-0,799423675537109;-0,0308026671409607;-0,25453067779541
"Scibase";"First North";132,031097412109;4,21999979019165;-0,18846155166626;0,0576440572738647;0,0656565046310425;-0,00363612174987793;0,134073143005371
"SolTech Energy";"First North";2138,0458984375;35,2400016784668;0,204374618530273;0,480672378540039;1,30326812744141;-0,0379365086555481;0,504154205322266
"Spiffbet";"First North";99,5722274780273;0,439000010490417;0,0975000095367432;-0,0659574222564697;-0,0854166221618652;0,0818136978149414;0,0524802207946777
"SpectrumOne";"First North";393,925689697266;2,22000002861023;-0,246179943084717;0,00909090042114258;1,74074081420898;-0,231115570068359;-0,0696563148498535
"SaltX Technology";"First North";504,752685546875;5,73999977111816;0,705794906616211;0,445843772888184;0,282681541442871;0,130032424926758;0,399206504821777
"CombiGene";"First North";147,19580078125;0,642000019550323;-0,222760238647461;-0,344897956848145;0,289156684875488;-0,0484941577911377;-0,198661918640137
"Idogen";"First North";29,5520401000977;3,24000000953674;-0,0526315975189209;-0,454545440673828;-0,507598762512207;0,0295519828796387;-0,312517948150635
"Nanexa";"First North";215,36279296875;10,8000001907349;-0,223021545410156;-0,146245021820068;0,45552562713623;-0,0862943553924561;-0,0578135871887207
"Pharmacolog";"First North";138,680694580078;10,8999996185303;1,17131469726563;0,989051055908203;0,892360992431641;0,400686149597168;0,816560592651367
"Transtema";"First North";529,091979980469;13,8000001907349;0,422680473327637;0,38;1,50909088134766;0,0688560009002686;0,361927261352539
"Bonäsudden";"First North";346,079986572266;206;0,27160493850708;0,248484840393066;0,0618556690216064;0,0754934549331665;0,176201934814453
"IVISYS";"First North";57,6156005859375;2,79999995231628;-0,0697674560546875;-0,111111154556274;-0,243243274688721;-0,034016489982605;-0,0381478071212769
"Link Prop";"First North";201,389999389648;137;0,00735294103622437;-0,0214285707473755;-0,0805369091033936;0,000584244728088379;-0,0272995233535767
"Insplorion";"First North";304,194610595703;30,6000003814697;0,248979606628418;0,0967742252349854;0,410138206481934;-0,0803629779815674;0,127829914093018
"SpectraCure";"First North";997,535400390625;10,2700004577637;-0,42785514831543;-0,275229320526123;-0,394457473754883;-0,356145133972168;-0,384858665466309
"VEF";"First North";3258,95703125;3,9300000667572;0,0342105579376221;0,429090919494629;0,364583320617676;-0,00450879335403442;0,278651714324951
"Allarity Therapeutics";"First North";138,084503173828;1,03400003910065;0,102345428466797;-0,422346343994141;-0,507619018554688;0,239540691375732;-0,214506511688232
"Footway Pref";"First North";119;119;-0,00833333313465118;-0,0325203251838684;0,0438596487045288;-0,0223463773727417;-0,0160410404205322
"Capacent";"First North";118,670700073242;44,9000015258789;0,157216558456421;0,832653121948242;0,553633308410645;0,182450294494629;0,422394027709961
"Sinch";"Large Cap";94427,0703125;1614;0,42077465057373;0,855172424316406;3,00496276855469;0,19026554107666;0,703519973754883
"Bravida";"Large Cap";22425,75;110,300003051758;0,0435194540023804;0,0750487804412842;0,253409118652344;0,0319792032241821;0,0859934043884277
"Dometic";"Large Cap";34800,87109375;117,650001525879;0,090361442565918;0,108859596252441;0,440024566650391;0,0325790643692017;0,160568351745605
"Klaria Pharma";"First North";311,884185791016;6,01999998092651;-0,096096076965332;-0,161559867858887;0,314410495758057;-0,024247944355011;0,025038480758667
"Minesto";"First North";2596,69604492188;20,6499996185303;-0,313953514099121;-0,3546875;0,492051963806152;-0,125000057220459;-0,223544120788574
"Photocat";"First North";131,759796142578;26,2000007629395;0,164444484710693;0,2657004737854;0,969924850463867;0,0284996032714844;0,22237133026123
"Waystream";"First North";117,000503540039;14,5;-0,0136054289340973;0,0984848690032959;1,35772354125977;-0,053030309677124;0,0870788097381592
"Alzinova";"First North";131,090301513672;8,3100004196167;0,170422611236572;-0,134374990463257;-0,0967390632629395;0,0342253446578979;-0,154288768768311
"Attendo";"Mid Cap";7486,796875;46,5400009155273;0,0323868465423584;-0,00427900642156601;-0,0396202683448792;0,0128841400146484;0,0560088157653809
"Camurus";"Mid Cap";12168;234;0,141463413238525;0,328036346435547;1,56860595703125;0,170491580963135;0,325816650390625
"Scandic Hotels";"Mid Cap";6158,72998046875;41,439998626709;0,240718460083008;0,399999923706055;-0,348765602111816;0,269281158447266;0,335533866882324
"Immunovia";"Mid Cap";2577,8720703125;120,800003051758;-0,0162866449356079;-0,384928665161133;-0,225641002655029;0,0432499647140503;-0,258178882598877
"Nilsson Special Vehicles";"First North";16,8009395599365;3,57999992370605;0,201342239379883;-0,0913705921173096;-0,263374519348145;0,14994215965271;-0,0192049741744995
"Stillfront";"First North";31135,66015625;96,0500030517578;0,00998953282833099;-0,0188968181610107;1,2787663269043;-0,0423480272293091;0,0298793315887451
"TC TECH";"First North";124,306800842285;7,09999990463257;0,044117603302002;0;-0,0583554458618164;-0,0308490991592407;-0,0326316356658936
"Vicore Pharma";"Small Cap";1627,70397949219;31,2000007629395;0,620779266357422;0,411764717102051;1,6666667175293;0,0246978998184204;0,404978141784668
"Genova Property Pref";"Mid Cap";129;129;0,0078125;-0,0114942526817322;0,0117647063732147;-0,00270587205886841;0,00739932060241699
"Toleranzia";"First North";73,0953674316406;1,34500002861023;-0,0881355857849121;-0,199404716491699;-0,343902397155762;-0,0838498497009277;-0,264806327819824
"Xbrane Biopharma";"Small Cap";1933,19995117188;108;0,512605018615723;0,5;1,36323852539063;0,289152030944824;0,428807601928711
"Catena Media";"Mid Cap";2629,14501953125;42,0999984741211;0,445741653442383;0,182584285736084;0,548932952880859;0,384485855102539;0,419759864807129
"LeoVegas";"Mid Cap";4179,84814453125;41,1199989318848;0,205865116119385;-0,00772200047969818;0,506227111816406;0,119277000427246;0,0748752355575562
"Humana";"Mid Cap";3550,6650390625;67;0,220400695800781;0,105610589981079;0,388601036071777;0,0763744115829468;0,210763092041016
"GARO";"Mid Cap";6240;624;0,0666666650772095;0,40382453918457;1,10101013183594;-0,0512102842330933;0,247812747955322
"Polygiene";"First North";703,698791503906;34,2999992370605;0,334630279541016;0,3192307472229;4,91379272460938;0,0407184362411499;0,233690853118896
"AddLife";"Mid Cap";20496,8203125;182,800003051758;0,409623794555664;0,26909200668335;1,285;0,172344932556152;0,383946533203125
"Xintela";"First North";227,815307617188;3,07999992370605;-0,0344828009605408;-0,298405456542969;-0,26315788269043;-0,037680447101593;-0,187281551361084
"Simris Alg";"First North";36,1029014587402;0,850000023841858;0,0290557503700256;-0,260869522094727;-0,549071617126465;-0,067798433303833;-0,261466808319092
"Infant Bacterial";"Mid Cap";1234,85998535156;110;-0,19708028793335;-0,430051803588867;-0,118589763641357;-0,0528998374938965;-0,169215679168701
"Litium";"First North";369,8994140625;28,2000007629395;-0,0903225517272949;0,571030616760254;1,49557525634766;-0,0651726722717285;0,343560943603516
"Nepa";"First North";288,572113037109;36,7000007629395;-0,128265981674194;-0,280392150878906;0,223333358764648;-0,00450283288955688;-0,066413106918335
"Resurs Holding";"Large Cap";9472;47,3600006103516;0,0847457790374756;0,0724637842178345;-0,0883541870117188;0,0381230115890503;0,0759871006011963
"Paradox Interactive";"First North";18870,720703125;178,699996948242;-0,328195495605469;-0,242796630859375;0,333582077026367;-0,248332195281982;-0,262857208251953
"Talkpool";"First North";113,309997558594;22,5;0;0,480263175964355;0,323529396057129;-0,0838761901855469;0,244641189575195
"Lauritz";"First North";44,6672401428223;1,09500002861023;0,244318218231201;0,164893646240234;0,0631068515777588;-0,0217275023460388;0,14763032913208
"Swedencare";"First North";7314,10400390625;422;0,6484375;1,70512817382813;5,08069152832031;0,200364112854004;0,971138381958008
"B3 Consulting";"Small Cap";355,409698486328;44,7000007629395;0,00675673961639404;-0,095141716003418;0,188829860687256;-0,0146371126174927;0,0176900625228882
"Clean Motion";"First North";20,1791305541992;1,07000005245209;0,163043518066406;-0,0655021238327026;-0,327043991088867;-0,0653388500213623;-0,109546546936035
"Alelion Energy";"First North";106,116500854492;0,720000028610229;-0,0624999713897705;-0,382504272460938;-0,378238296508789;-0,0552915954589844;-0,317208652496338
"TF Bank";"Mid Cap";2429,5;113;0,263982086181641;0,304849910736084;0,00444444447755814;0,0980467796325684;0,261392955780029
"Nordic Waterproofing";"Mid Cap";3644,5458984375;152,600006103516;0,105797147750854;0,291032238006592;0,51689868927002;-0,0291385054588318;0,190995693206787
"AcadeMedia";"Mid Cap";8894,6748046875;84,5999984741211;0,00954648435115814;0,12201587677002;0,57835823059082;0,0332697629928589;0,170561561584473
"Bonava B";"Mid Cap";10275,7998046875;95,5;0,273333339691162;0,555374565124512;0,256578941345215;0,113585710525513;0,388327484130859
"PiezoMotor";"First North";646,073974609375;42,9000015258789;0,637404594421387;0,361904792785645;0,272997055053711;0,150812864303589;0,30094612121582
"Cyxone";"First North";254,315902709961;4,38000011444092;0,0554216909408569;-0,4144384765625;0,356037178039551;-0,026363730430603;-0,235758781433105
"Oscar Properties Pref B";"Small Cap";140;140;0,201716747283936;0,314553985595703;0,0526315784454346;0,150464296340942;0,204534168243408
"Loudspring";"First North";85,7230987548828;3,57999992370605;-0,122549018859863;-0,0820513248443604;0,0406976366043091;-0,159348192214966;-0,114902076721191
"Enorama Pharma";"First North";196,046005249023;33,2000007629395;-0,0828729248046875;-0,293617000579834;-0,0928961181640625;-0,0309115052223206;-0,156337919235229
"GomSpace";"First North";936,750122070313;17,9200000762939;0,784860534667969;0,729729766845703;0,99554573059082;0,0724759101867676;0,568208808898926
"MaxFast Properties";"First North";813,814392089844;37,5999984741211;0,228758106231689;0,387453804016113;0,0621468019485474;0,0668482780456543;0,267508277893066
"Quartiers Properties Pref";"First North";0,00591999990865588;5,92000007629395;0,160784358978271;0,658263320922852;-0,334831428527832;-0,0970654487609863;0,330980072021484
"Maha Energy";"Small Cap";1357,8759765625;13,4200000762939;0,00524342238903046;-0,0154071927070618;-0,0820793342590332;-0,0464551448822021;0,0266983509063721
"ExpreS2ion Biotech";"First North";583,001403808594;36,5999984741211;2,53623153686523;1,67153274536133;3,57499969482422;0,75136360168457;0,943871994018555
"Alcadon Group";"First North";573,205993652344;34;0,249999961853027;0,328124961853027;1,04819274902344;0,0581351518630981;0,29064094543457
"Filo Mining";"First North";1429,06604003906;15,3000001907349;0,243902435302734;0,214285697937012;0,186046562194824;0,18082893371582;0,208626270294189
"Cyber Security 1";"First North";11,9853897094727;0,0372000001370907;0,464566955566406;-0,201716728210449;-0,250000019073486;-0,0140994787216187;0,135635137557983
"Solnaberg";"First North";594,080017089844;158;0;0,060402684211731;0,0394736838340759;-0,00101166963577271;0,0459420680999756
"FRISQ";"First North";124,629501342773;3,86999988555908;-0,215010147094727;-0,539285697937012;-0,62788459777832;-0,0301238298416138;-0,422573394775391
"Gasporox";"First North";118,241096496582;15,3500003814697;-0,0128617238998413;0,0659722757339478;0,0233333587646484;0,042940616607666;-0,0248240828514099
"Embracer";"First North";97417,5;232,5;0,36764705657959;0,333524475097656;1,50754959106445;0,0847100067138672;0,377041206359863
"Cellink";"Mid Cap";18359,189453125;409;1,11917098999023;1,51847305297852;3,26041656494141;0,525948638916016;1,13186836242676
"Serneke";"Small Cap";1130,11901855469;49,9500007629395;-0,183823528289795;-0,0069582200050354;-0,259999980926514;-0,107732954025269;-0,048027458190918
"Volati";"Mid Cap";8194,69921875;103,199996948242;0,146666631698608;0,869565124511719;1,45714279174805;-0,0475311851501465;0,414061889648438
"Byggpartner";"First North";881,389587402344;72,8000030517578;0,120000047683716;0,255172462463379;0,473684234619141;0,105643634796143;0,259243240356445
"Crunchfish";"First North";779,570007324219;27,5;1,04613098144531;0,989869766235352;0,809210586547852;0,559682006835938;0,708212509155273
"Gapwaves";"First North";1539,03698730469;56,2000007629395;-0,0741350889205933;0,848684234619141;1,2390438079834;-0,0217239856719971;0,253666763305664
"InDex Pharmaceuticals";"First North";150,927703857422;1,70000004768372;-0,665354309082031;-0,784810104370117;-0,71571907043457;-0,415124168395996;-0,712421264648438
"Alligator Bioscience";"Small Cap";496,146606445313;6,94999980926514;-0,0633423519134521;-0,29081636428833;-0,104381494522095;0,0219385623931885;-0,193117733001709
"Swedish Stirling";"First North";1790,666015625;20,0499992370605;0,363945541381836;1,14209403991699;1,47530838012695;0,0682621002197266;0,636460800170898
"AdderaCare";"First North";134,968597412109;6,09999990463257;0,742857131958008;0,742857131958008;-0,0408805370330811;0,26388204574585;0,719860229492188
"ChemoTech";"First North";58,1888008117676;12,8000001907349;0,174311981201172;0,153153133392334;0,280000019073486;0,0103402137756348;0,131371736526489
"Smart Eye";"First North";3558,82006835938;214;0,126315793991089;0,623672180175781;1,47972183227539;-0,0194281935691833;0,402400360107422
"Aino Health";"First North";48,712718963623;2,58999991416931;0,654951934814453;0,13100435256958;-0,335897483825684;0,12388801574707;0,130584716796875
"Acarix";"First North";103,884498596191;1,27499997615814;-0,166666660308838;0,647286834716797;0,103896112442017;-0,0169622898101807;0,164357070922852
"AAC Clyde Space";"First North";388,092590332031;3,15000009536743;-0,00787397086620331;-0,0217391085624695;-0,26056339263916;-0,118387880325317;-0,046992359161377
"SeaTwirl";"First North";240,164993286133;135;-0,181818180084229;-0,102393579483032;0;-0,0956107330322266;-0,125214281082153
"Svenska Aerogel";"First North";100,718902587891;0,874000012874603;0,00459771037101746;-0,283606567382813;-0,441533546447754;0,00107669830322266;-0,145232315063477
"Curando Nordic";"First North";19,7119903564453;0,361999988555908;-0,184684715270996;-0,223175983428955;-0,529870147705078;-0,0588603019714355;-0,312336139678955
"AcouSort";"First North";248,951995849609;22;0,122448959350586;1,31578948974609;1,71604919433594;-0,0351723432540894;0,444920654296875
"Effnetplattformen Dividend";"First North";74,1116027832031;8,19999980926514;0,171428546905518;-0,0734463882446289;0,117166166305542;0,141743183135986;0,0844050598144531
"Oncopeptides";"Mid Cap";12229,7802734375;196,100006103516;0,191373023986816;0,515456085205078;0,750892944335938;0,187074775695801;0,345219268798828
"Hemcheck Sweden";"First North";58,4337615966797;3,72000002861023;0,269624557495117;0,127272748947144;-0,0437018156051636;-0,124582290649414;0,0184526443481445
"Hoylu";"First North";341,132110595703;4,21000003814697;0,768907470703125;0,732510223388672;1,105;0,354655990600586;0,719823837280273
"IRLAB Therapeutics";"Mid Cap";1654,39196777344;34,7000007629395;-0,163855400085449;0,0205882573127747;0,306968059539795;-0,125393810272217;-0,0818344974517822
"Ambea";"Mid Cap";6837,23876953125;72,4000015258789;0,235494937896729;0,233390121459961;0,214765148162842;0,0532747507095337;0,236222743988037
"Mips";"Mid Cap";17235,349609375;663;0,479910697937012;0,928446807861328;2,06944442749023;0,209187622070313;0,609459648132324
"ChromoGenics";"First North";171,118103027344;10,0799999237061;0,113812122344971;-0,495999984741211;-0,619622650146484;0,0634032487869263;-0,410764923095703
"FM Mattsson";"Small Cap";2444,11206054688;176;0,0731707334518433;0,491525421142578;0,955555572509766;0,0638941526412964;0,393358573913574
"Actic Group";"Small Cap";267,052795410156;16,7999992370605;0,217391223907471;0,258426876068115;-0,164179153442383;0,00514531135559082;0,16381763458252
"Biovica";"First North";1080,02905273438;38,2000007629395;-0,037783374786377;0,168195705413818;1,58108108520508;-0,175195388793945;0,0988852977752686
"Unibap";"First North";281,125;34,5999984741211;0,632075347900391;0,85026725769043;0,378485984802246;0,0463286638259888;0,373860855102539
"Sonetel";"First North";30,1963005065918;7,09999990463257;0,57777774810791;0,290909080505371;-0,0340136051177979;0,252779006958008;0,357539520263672
"Isofol Medical";"First North";2384,23901367188;28,6000003814697;0,765432052612305;1,0140845489502;1,37659957885742;0,0719238519668579;0,729381942749023
"Tangiamo Touch";"First North";36,9847984313965;0,711000025272369;-0,00420162677764893;-0,132926788330078;-0,353636360168457;-0,19579231262207;-0,202749423980713
"Intervacc";"First North";4110,16796875;82;0,735449752807617;1,43684982299805;2,81395355224609;0,458114738464355;1,00328590393066
"Instalco";"Mid Cap";15790,009765625;312;0,399103126525879;0,848341217041016;1,37082061767578;0,139892578125;0,527966270446777
"Sdiptech";"First North";10455,580078125;325;0,649746170043945;0,957831344604492;2,21782180786133;0,216226348876953;0,800544052124023
"Munters";"Mid Cap";13776,26953125;75,8000030517578;0,0106667077541351;0,151975679397583;0,7235107421875;-0,0236236453056335;0,140046834945679
"SECITS Holding";"First North";68,7462387084961;4,6399998664856;-0,00429184168577194;-0,10769229888916;0,059360671043396;-0,0880144882202148;-0,0806784629821777
"International Petroleum";"Mid Cap";4404,06787109375;26,8999996185303;0,484547386169434;0,492785720825195;-0,148734197616577;0,178501358032227;0,452558288574219
"Mantex";"First North";16,8100204467773;0,27700001001358;0,065384693145752;0,325358848571777;-0,60315185546875;-0,0145154595375061;0,0294431447982788
"Annexin";"First North";154,200103759766;2,1800000667572;0,19452054977417;0,123711338043213;0,453333358764648;0,151550407409668;0,171350364685059
"Logistea";"First North";387;129;0,0078125;0,0932203388214111;0,0840336132049561;0,00907385349273682;0,0636981725692749
"Bambuser";"First North";4237,6220703125;25,7000007629395;0,352631607055664;1,50731719970703;5,62371154785156;0,264203910827637;1,10980865478516
"XMReality";"First North";251,610305786133;8,10000038146973;0,511194076538086;0,505576248168945;2,89423095703125;0,0454311370849609;0,499680633544922
"Integrum";"First North";871,090026855469;55;1,64423080444336;1,69607849121094;3,52674896240234;0,202343463897705;1,29611541748047
"ISR Holding";"First North";178,809295654297;3,4300000667572;-0,0997375011444092;-0,324803123474121;-0,216894989013672;-0,116707859039307;-0,303701763153076
"Bioservo Technologies";"First North";203,575805664063;14,1000003814697;0,236842174530029;0,0972762584686279;0,0763358736038208;-0,0978308868408203;0,103437538146973
"Medicover";"Large Cap";26266,990234375;197;0,425470352172852;0,722027969360352;0,743362808227539;0,166094417572021;0,520401954650879
"TerraNet";"First North";303,697509765625;2,34999990463257;1,79761901855469;2,14171096801758;1,58241744995117;0,282107238769531;1,04839416503906
"Boozt";"Mid Cap";10691,41015625;183;0,0590277576446533;0,438679275512695;2,49236633300781;0,0276165008544922;0,389574279785156
"Zaplox";"First North";31,7807998657227;0,400000005960464;0,0416666746139526;-0,459459457397461;-0,658119659423828;-0,00695133209228516;-0,377659492492676
"Ayima";"First North";111,547996520996;15,8000001907349;0,305785102844238;0,799544525146484;0,564356384277344;0,166826610565186;0,403265724182129
"Paxman";"First North";634,114807128906;39,5999984741211;0,73684211730957;0,189189167022705;-0,0411622476577759;0,0851098251342773;0,236533889770508
"Essity B";"Large Cap";182598;260;-0,0214528107643127;-0,118644065856934;-0,0959666347503662;-0,0176891684532166;-0,0846150493621826
"Enersize";"First North";26,2233791351318;0,257999986410141;0,086315746307373;-0,212213745117188;-0,418918952941895;-0,0910693359375;-0,136654615402222
"Aspire Global";"First North";2816,80297851563;60,7999992370605;0,508684883117676;0,801481475830078;2,82389953613281;0,247205009460449;0,674642715454102
"Bonesupport";"Mid Cap";3450,330078125;58,4000015258789;-0,225464191436768;0,234672355651855;0,717647094726563;-0,215981063842773;-0,0100939273834229
"OXE Marine";"First North";431,878204345703;2,61999988555908;0,5057470703125;0,0564515590667725;0,898550643920898;0,320231666564941;0,380702247619629
"Momentum Group";"Mid Cap";7006,43408203125;139;0,0741886138916016;-0,0453297090530396;0,256781215667725;-0,0207681655883789;0,0425769090652466
"Nitro Games";"First North";126,538696289063;17,8500003814697;1,33638748168945;0,298181838989258;1,57204620361328;0,779058074951172;0,680379638671875
"Urb-it";"First North";390,345886230469;2,74000000953674;0,0960000038146973;0,191304378509521;0,826666641235352;-0,0309803485870361;0,203602066040039
"Netmore";"First North";226,106002807617;1,23000001907349;-0,0751879835128784;-0,157534255981445;-0,0989010906219482;0,0105990171432495;-0,0732194185256958
"NextCell Pharma";"First North";362,669006347656;15,5;-0,323144111633301;0,37168140411377;1,54098358154297;-0,0632743835449219;-0,0419561862945557
"Promore Pharma";"First North";62,6623191833496;2,51999998092651;-0,275862083435059;-0,629411773681641;-0,397129173278809;-0,0817665481567383;-0,44036693572998
"Realfiction";"First North";286,443511962891;18,3500003814697;-0,0960590648651123;-0,637351760864258;0,535564918518066;0,0430878400802612;-0,32929443359375
"Sedana Medical";"First North";8043,05419921875;349;0,368627433776855;0,424489784240723;1,4646891784668;-0,0256839990615845;0,239280586242676
"Sensec Holding";"First North";85,0217971801758;0,662999987602234;0,0624999570846558;-0,0528571462631226;0,104999933242798;-3,0219554901123E-05;0,00569581985473633
"Surgical Science";"First North";4147,39013671875;122;0,421911354064941;0,542351493835449;0,732954483032227;0,106796855926514;0,416517028808594
"Trianon";"Mid Cap";4987,7099609375;135;-0,0181818187236786;0,0188679242134094;0,194690265655518;-0,00332224369049072;0,0863660621643066
"Seamless Distribution Systems";"First North";341,146911621094;40,9000015258789;-0,15495867729187;-0,0725622892379761;0,481884078979492;-0,0415709590911865;-0,0353090763092041
"Balco Group";"Mid Cap";1778,98999023438;82;-0,0888888931274414;-0,203883495330811;-0,136842107772827;-0,0962395095825195;-0,14180606842041
"Quartiers Properties";"First North";237,463806152344;4,90000009536743;0,065217432975769;0,449704132080078;0,0888889122009277;-0,232984771728516;0,0982975959777832
"SenzaGen";"First North";333,184814453125;15,6000003814697;0,122302217483521;-0,397683372497559;-0,132369251251221;0,227476711273193;-0,105760936737061
"Xspray Pharma";"Mid Cap";2048,10888671875;119;-0,21967212677002;-0,108614234924316;0,925566329956055;-0,129034633636475;-0,158424797058105
"BioArctic";"Mid Cap";8347,9931640625;94,8000030517578;-0,0241893815994263;0,0504155445098877;0,316666717529297;-0,0145632028579712;0,0698989629745483
"Fram Skandinavien";"First North";111,703498840332;30,8999996185303;-0,0433436441421509;-0,1440442943573;-0,304054088592529;-0,0432844161987305;-0,0739631080627441
"Handicare";"Mid Cap";2905,69311523438;49,2999992370605;0,229426460266113;0,339673919677734;0,49848014831543;0,105331535339355;0,326445465087891
"Climeon";"First North";2399,98706054688;47,3800010681152;0,0128260433673859;-0,15618878364563;-0,215562915802002;-0,00901877880096436;-0,0629678344726563
"Samhällsbyggnads Pref";"First North";690;690;0;-0,0349650359153748;-0,0675675678253174;0,00803506374359131;0,000833988189697266
"Ferronordic";"Mid Cap";2897,68090820313;199,399993896484;0,291450786590576;0,322281112670898;0,563921508789063;0,159491062164307;0,349791641235352
"Bublar";"First North";289,660491943359;3,73499989509583;0,373161697387695;0,0403899669647217;-0,0158103239536285;0,115558032989502;0,0549505949020386
"Artificial Solutions";"First North";478,850891113281;9,85999965667725;-0,351315803527832;-0,127433671951294;0,380952377319336;-0,116091432571411;-0,123746395111084
"2cureX";"First North";414,482391357422;27,8999996185303;0,727554168701172;0,412658195495605;1,19685043334961;0,346590042114258;0,551422119140625
"Seafire";"First North";236,65559387207;24,3999996185303;0,333333358764648;1,05907165527344;3,51851837158203;0,182342414855957;0,916747131347656
"Flexqube";"First North";215,557006835938;29;-0,0202702832221985;-0,176136379241943;-0,121212120056152;-0,0226476192474365;-0,00650912523269653
"Awardit";"First North";674,882019042969;101;0,166281776428223;0,228710498809814;0,225728130340576;0,0474135875701904;0,207382926940918
"Atvexa";"Small Cap";1080,72705078125;89;-0,11;0,0113636362552643;0,059523811340332;0,00952804088592529;0,01139235496521
"IRRAS";"Small Cap";324,293792724609;5,88000011444092;-0,144104776382446;-0,128888874053955;-0,620645141601563;-0,206134853363037;-0,147096815109253
"Tre Kronor Property";"First North";1210,04797363281;129,5;-0,00384615391492844;0;0;-0,00376957654953003;0,0133416652679443
"Tempest Security";"First North";343,308410644531;38,5999984741211;-0,0917647457122803;-0,246093788146973;0,413919410705566;0,00114119052886963;-0,114252271652222
"DevPort";"First North";209,601593017578;20,7999992370605;0,304075202941895;0,299999961853027;-0,009523845911026;0,0749908685684204;0,276661033630371
"MAG Interactive";"First North";1094,95397949219;41,5999984741211;0,848888854980469;1;2,34136535644531;0,213252429962158;0,640847549438477
"Scout Gaming";"First North";895,700012207031;53;0,0995850467681885;0,318407936096191;2,17365249633789;0,0603817701339722;0,270115127563477
"Acconeer";"First North";634,723022460938;29;0,570964317321777;0,00694447100162506;0,57608699798584;0,0824127197265625;0,34112419128418
"Lyko";"First North";4057,14990234375;265;-0,133986930847168;-0,376470603942871;1,46511627197266;-0,143614292144775;-0,145188865661621
"Arjo";"Large Cap";17295,490234375;63,5;0,0583333349227905;0,233009700775146;0,307122230529785;-0,0049673318862915;0,112046003341675
"Enad Global 7";"First North";7356,47998046875;96;0,170731716156006;1,5396826171875;2,18936874389648;-0,122277679443359;0,397776718139648
"Bio-Works";"First North";416,685485839844;13,6999998092651;0,779220809936523;0,567505722045898;1,01470581054688;0,404350395202637;0,602948417663574
"H&D Wireless";"First North";33,3394317626953;0,555999994277954;0,293023223876953;-0,258666667938232;-0,144615364074707;-0,206326541900635;-0,172846794128418
"ADDvise Group B";"First North";160,391006469727;1,65499997138977;0,451754379272461;0,273076953887939;1,04320983886719;0,1109619140625;0,34413516998291
"Atlas Copco B";"Large Cap";514600,40625;423,399993896484;0,121589384078979;0,215967769622803;0,431372604370117;0,0539469718933105;0,151064281463623
"Bonava A";"Mid Cap";10200,48046875;94,8000030517578;0,281081123352051;0,524115791320801;0,215384654998779;0,108253479003906;0,35460506439209
